N,TempReal,dcPWM
22527,90.6,47
22528,89.7,47
22529,88.2,47
22530,86.8,47
22531,84.9,47
22532,83.8,47
22533,82.3,47
22534,81.5,47
22535,80.3,47
22536,78.8,47
22537,78.0,47
22538,76.9,47
22539,75.9,47
22540,76.1,47
22541,74.5,47
22542,73.8,47
22543,73.3,47
22544,73.0,47
22545,71.9,47
22546,72.5,47
22547,71.9,47
22548,71.3,47
22549,71.1,47
22550,70.9,47
22551,70.1,47
22552,69.5,47
22553,68.5,47
22554,68.9,47
22555,67.4,47
22556,66.1,47
22557,65.6,47
22558,65.2,47
22559,64.9,17
22560,64.4,17
22561,63.9,17
22562,64.3,17
22563,63.8,17
22564,64.1,17
22565,63.0,17
22566,63.9,17
22567,64.0,17
22568,63.7,17
22569,64.0,17
22570,63.6,17
22571,63.9,17
22572,63.7,17
22573,63.6,17
22574,63.3,17
22575,62.8,17
22576,63.2,17
22577,62.8,17
22578,62.8,17
22579,62.7,17
22580,62.5,17
22581,62.9,17
22582,61.8,17
22583,61.8,17
22584,61.4,17
22585,61.5,17
22586,61.3,17
22587,61.1,17
22588,61.5,17
22589,61.2,17
22590,60.8,17
22591,60.7,17
22592,60.2,17
22593,62.2,17
22594,60.1,17
22595,60.3,17
22596,59.6,17
22597,59.5,17
22598,59.6,17
22599,59.3,17
22600,59.0,17
22601,58.8,17
22602,58.9,17
22603,58.8,17
22604,58.4,17
22605,58.0,17
22606,58.1,17
22607,57.4,17
22608,57.7,17
22609,57.9,17
22610,57.0,17
22611,57.1,17
22612,57.2,17
22613,56.6,17
22614,56.6,17
22615,56.2,17
22616,56.3,17
22617,56.1,17
22618,56.1,17
22619,55.9,17
22620,56.0,17
22621,55.6,17
22622,54.8,17
22623,54.8,17
22624,54.6,17
22625,54.7,17
22626,54.6,17
22627,54.1,17
22628,53.4,17
22629,53.8,17
22630,54.2,17
22631,53.0,17
22632,53.3,17
22633,53.2,17
22634,53.2,17
22635,53.2,17
22636,53.1,17
22637,52.3,17
22638,52.4,17
22639,52.0,17
22640,51.8,17
22641,52.1,17
22642,51.3,17
22643,51.5,17
22644,51.0,17
22645,52.0,17
22646,51.2,17
22647,50.8,17
22648,49.9,17
22649,50.6,17
22650,50.6,17
22651,50.0,17
22652,50.0,17
22653,49.8,17
22654,49.6,17
22655,49.5,17
22656,49.3,17
22657,48.5,17
22658,49.1,17
22659,49.0,17
22660,48.6,17
22661,49.3,17
22662,48.5,17
22663,48.4,17
22664,48.4,17
22665,48.3,17
22666,48.5,17
22667,47.8,17
22668,47.2,17
22669,48.1,17
22670,47.6,17
22671,47.6,47
22672,47.5,47
22673,47.2,47
22674,47.2,47
22675,46.7,47
22676,46.6,47
22677,46.6,47
22678,46.8,47
22679,46.5,47
22680,45.1,47
22681,45.9,47
22682,47.4,47
22683,46.0,47
22684,45.9,47
22685,45.9,47
22686,46.0,47
22687,45.7,47
22688,46.1,47
22689,45.5,47
22690,45.4,47
22691,45.7,47
22692,45.7,47
22693,44.7,47
22694,45.5,47
22695,45.0,47
22696,45.5,47
22697,45.8,47
22698,45.3,47
22699,45.6,47
22700,44.5,47
22701,44.9,47
22702,45.7,47
22703,45.4,47
22704,45.7,47
22705,45.5,47
22706,45.4,47
22707,45.4,47
22708,45.3,47
22709,45.8,47
22710,46.8,47
22711,45.6,47
22712,45.7,47
22713,47.2,47
22714,45.9,47
22715,45.9,47
22716,46.6,47
22717,46.0,47
22718,46.1,47
22719,46.6,47
22720,46.0,47
22721,46.0,47
22722,46.8,47
22723,46.2,47
22724,46.6,47
22725,46.1,47
22726,46.3,47
22727,46.4,47
22728,46.3,47
22729,46.6,47
22730,46.8,47
22731,46.8,47
22732,47.0,47
22733,47.2,47
22734,47.2,47
22735,47.2,47
22736,47.3,47
22737,47.0,47
22738,47.6,47
22739,47.7,47
22740,47.8,47
22741,47.5,47
22742,48.0,47
22743,47.4,47
22744,48.1,47
22745,48.2,47
22746,48.3,47
22747,48.1,47
22748,48.3,47
22749,48.2,47
22750,48.3,47
22751,48.4,47
22752,48.6,47
22753,48.9,47
22754,48.6,47
22755,48.7,47
22756,48.9,47
22757,48.9,47
22758,48.6,47
22759,48.8,47
22760,49.1,47
22761,49.2,47
22762,50.0,47
22763,49.5,47
22764,49.7,47
22765,49.9,47
22766,50.0,47
22767,49.3,47
22768,50.1,47
22769,49.9,47
22770,50.5,47
22771,49.4,47
22772,50.1,47
22773,50.4,47
22774,49.9,47
22775,50.8,47
22776,50.9,47
22777,51.3,47
22778,50.5,47
22779,50.9,47
22780,50.4,47
22781,50.9,47
22782,51.4,47
22783,51.4,17
22784,51.1,17
22785,51.5,17
22786,51.9,17
22787,52.2,17
22788,52.0,17
22789,51.8,17
22790,52.2,17
22791,52.6,17
22792,52.2,17
22793,52.2,17
22794,52.4,17
22795,52.1,17
22796,52.2,17
22797,52.6,17
22798,52.4,17
22799,52.3,17
22800,52.4,17
22801,52.4,17
22802,52.3,17
22803,52.3,17
22804,52.2,17
22805,52.1,17
22806,52.0,17
22807,52.0,17
22808,52.4,17
22809,51.5,17
22810,51.9,17
22811,52.5,17
22812,51.6,17
22813,51.4,17
22814,51.7,17
22815,51.0,17
22816,51.1,17
22817,51.4,17
22818,51.1,17
22819,51.1,17
22820,50.9,17
22821,49.8,17
22822,49.9,17
22823,50.6,17
22824,50.3,17
22825,49.8,17
22826,50.1,17
22827,49.9,17
22828,48.5,17
22829,49.6,17
22830,48.7,17
22831,49.1,17
22832,48.6,17
22833,48.8,17
22834,49.6,17
22835,48.5,17
22836,48.1,17
22837,48.0,17
22838,47.5,17
22839,47.7,17
22840,48.5,17
22841,47.2,17
22842,47.3,17
22843,47.2,17
22844,46.6,17
22845,46.5,17
22846,47.4,17
22847,46.4,17
22848,46.3,17
22849,45.8,17
22850,46.0,17
22851,45.8,17
22852,46.0,17
22853,45.7,17
22854,45.6,17
22855,45.4,17
22856,45.4,17
22857,45.1,17
22858,45.4,17
22859,44.8,17
22860,44.7,17
22861,44.5,17
22862,45.0,17
22863,44.2,17
22864,44.2,17
22865,43.6,17
22866,43.4,17
22867,44.0,17
22868,43.9,17
22869,43.8,17
22870,43.2,17
22871,43.4,17
22872,43.4,17
22873,43.2,17
22874,43.2,17
22875,43.3,17
22876,42.8,17
22877,41.5,17
22878,43.0,17
22879,42.8,17
22880,42.0,17
22881,41.9,17
22882,41.9,17
22883,42.0,17
22884,41.5,17
22885,41.9,17
22886,41.7,17
22887,42.3,17
22888,42.0,17
22889,41.7,17
22890,40.2,17
22891,41.4,17
22892,41.2,17
22893,42.0,17
22894,41.5,17
22895,41.6,17
22896,40.9,17
22897,40.9,17
22898,41.0,17
22899,40.4,17
22900,40.7,17
22901,40.8,17
22902,40.3,17
22903,40.7,17
22904,40.7,17
22905,39.9,17
22906,40.3,17
22907,40.3,17
22908,39.9,17
22909,39.9,17
22910,39.9,17
22911,40.0,17
22912,39.8,17
22913,38.9,17
22914,39.9,17
22915,39.3,17
22916,39.5,17
22917,39.3,17
22918,39.0,17
22919,39.5,17
22920,39.0,17
22921,39.0,17
22922,39.3,17
22923,39.0,17
22924,38.5,17
22925,38.9,17
22926,38.5,17
22927,38.8,17
22928,38.6,17
22929,38.9,17
22930,38.8,17
22931,38.5,17
22932,38.5,17
22933,39.0,17
22934,37.7,17
22935,38.7,17
22936,38.1,17
22937,38.4,17
22938,38.2,17
22939,38.4,17
22940,38.2,17
22941,38.7,17
22942,38.3,17
22943,39.0,17
22944,38.1,17
22945,38.2,17
22946,38.9,17
22947,38.0,17
22948,38.3,17
22949,37.8,17
22950,38.1,17
22951,38.1,17
22952,37.9,17
22953,38.0,17
22954,37.9,17
22955,38.6,17
22956,37.9,17
22957,37.4,17
22958,37.9,17
22959,37.8,17
22960,37.9,17
22961,37.9,17
22962,38.1,17
22963,37.5,17
22964,38.0,17
22965,37.8,17
22966,37.6,17
22967,37.5,17
22968,37.9,17
22969,37.6,17
22970,38.2,17
22971,37.8,17
22972,37.4,17
22973,38.4,17
22974,37.5,17
22975,37.6,17
22976,38.6,17
22977,37.5,17
22978,37.5,17
22979,37.9,17
22980,37.5,17
22981,37.9,17
22982,36.7,17
22983,37.1,17
22984,37.5,17
22985,37.3,17
22986,37.0,17
22987,36.9,17
22988,37.4,17
22989,37.2,17
22990,37.0,17
22991,37.2,17
22992,37.0,17
22993,37.0,17
22994,36.9,17
22995,36.7,17
22996,36.8,17
22997,37.0,17
22998,36.6,17
22999,36.6,17
23000,36.7,17
23001,36.4,17
23002,36.2,17
23003,36.3,17
23004,36.2,17
23005,36.4,17
23006,36.0,17
23007,36.3,17
23008,36.0,17
23009,36.2,17
23010,35.8,17
23011,35.5,17
23012,35.7,17
23013,35.6,17
23014,35.7,17
23015,35.9,17
23016,35.6,17
23017,35.5,17
23018,35.3,17
23019,35.5,17
23020,35.2,17
23021,35.4,17
23022,35.6,17
23023,35.5,17
23024,35.5,17
23025,35.1,17
23026,35.0,17
23027,35.1,17
23028,35.8,17
23029,35.1,17
23030,34.8,17
23031,34.8,17
23032,35.1,17
23033,35.0,17
23034,34.8,17
23035,35.5,17
23036,34.9,17
23037,35.1,17
23038,35.0,17
23039,35.0,17
23040,34.4,17
23041,34.8,17
23042,34.8,17
23043,34.4,17
23044,35.0,17
23045,34.7,17
23046,35.1,17
23047,34.8,17
23048,34.6,17
23049,34.2,17
23050,34.2,17
23051,34.3,17
23052,34.1,17
23053,34.8,17
23054,34.6,17
23055,34.5,17
23056,34.6,17
23057,34.4,17
23058,34.5,17
23059,34.6,17
23060,34.8,17
23061,34.5,17
23062,34.1,17
23063,35.0,17
23064,34.1,17
23065,34.4,17
23066,34.5,17
23067,34.1,17
23068,34.9,17
23069,34.5,17
23070,34.6,17
23071,34.8,17
23072,34.8,17
23073,34.4,17
23074,36.0,17
23075,34.4,17
23076,34.3,17
23077,34.7,17
23078,35.5,17
23079,34.8,17
23080,35.0,17
23081,34.7,17
23082,34.4,17
23083,35.3,17
23084,34.6,17
23085,34.7,17
23086,34.6,17
23087,34.7,17
23088,34.4,17
23089,34.7,17
23090,34.7,17
23091,34.4,17
23092,34.7,17
23093,34.8,17
23094,34.9,17
23095,34.7,17
23096,34.8,17
23097,34.8,17
23098,34.7,17
23099,34.6,17
23100,34.5,17
23101,35.1,17
23102,35.1,17
23103,34.5,17
23104,34.9,17
23105,35.1,17
23106,35.0,17
23107,34.7,17
23108,34.9,17
23109,35.0,17
23110,35.3,17
23111,35.4,17
23112,34.9,17
23113,35.4,17
23114,35.2,17
23115,35.3,17
23116,35.6,17
23117,35.4,17
23118,35.4,17
23119,35.1,17
23120,35.7,17
23121,33.9,17
23122,35.3,47
23123,35.7,47
23124,35.4,47
23125,35.8,47
23126,35.9,47
23127,35.4,47
23128,35.9,47
23129,36.7,47
23130,36.5,47
23131,36.6,47
23132,36.7,47
23133,36.9,47
23134,36.7,47
23135,37.6,47
23136,37.6,47
23137,37.5,47
23138,38.3,47
23139,39.2,47
23140,40.3,47
23141,41.0,47
23142,41.9,47
23143,42.5,47
23144,43.0,47
23145,43.4,47
23146,43.8,47
23147,44.9,47
23148,45.1,47
23149,45.5,47
23150,45.8,47
23151,46.7,47
23152,46.8,47
23153,47.3,47
23154,47.4,47
23155,48.0,47
23156,48.6,47
23157,48.5,47
23158,48.9,47
23159,48.7,47
23160,49.2,47
23161,49.7,47
23162,50.2,47
23163,50.4,47
23164,50.6,47
23165,50.7,47
23166,51.3,47
23167,51.6,47
23168,51.8,47
23169,51.9,47
23170,51.5,47
23171,51.9,47
23172,52.7,47
23173,52.9,47
23174,52.4,47
23175,53.1,47
23176,54.6,47
23177,52.4,47
23178,54.0,47
23179,54.0,47
23180,53.7,47
23181,54.9,47
23182,54.4,47
23183,54.5,47
23184,54.8,47
23185,55.2,47
23186,55.2,47
23187,55.1,47
23188,54.9,47
23189,55.5,47
23190,55.7,47
23191,56.2,47
23192,56.2,47
23193,56.1,47
23194,56.2,47
23195,56.2,47
23196,56.5,47
23197,56.2,47
23198,56.4,47
23199,57.1,47
23200,57.0,47
23201,57.0,47
23202,57.0,47
23203,57.4,47
23204,57.5,47
23205,57.3,47
23206,57.8,47
23207,57.7,47
23208,57.8,47
23209,57.5,47
23210,57.5,47
23211,57.2,47
23212,57.7,47
23213,58.1,47
23214,58.2,47
23215,58.0,47
23216,58.2,47
23217,58.5,47
23218,58.5,47
23219,58.5,47
23220,57.9,47
23221,57.8,47
23222,58.3,47
23223,58.6,47
23224,58.5,47
23225,58.4,47
23226,58.2,47
23227,58.6,47
23228,58.6,47
23229,58.9,47
23230,58.4,47
23231,58.7,47
23232,58.7,47
23233,58.8,47
23234,58.7,47
23235,59.1,17
23236,58.7,17
23237,58.9,17
23238,59.3,17
23239,59.0,17
23240,59.2,17
23241,58.8,17
23242,58.8,17
23243,58.6,17
23244,58.4,17
23245,58.9,17
23246,58.5,17
23247,58.1,17
23248,57.7,17
23249,57.8,17
23250,56.4,17
23251,56.3,17
23252,56.5,17
23253,55.4,17
23254,55.1,17
23255,54.3,17
23256,54.0,17
23257,53.9,17
23258,53.8,17
23259,52.8,17
23260,52.2,17
23261,51.5,17
23262,51.6,17
23263,51.0,17
23264,52.1,17
23265,50.6,17
23266,48.9,17
23267,49.7,17
23268,50.0,17
23269,48.7,17
23270,48.4,17
23271,48.9,17
23272,48.3,17
23273,47.9,17
23274,46.1,17
23275,47.1,17
23276,47.0,17
23277,46.9,17
23278,46.3,17
23279,45.9,17
23280,45.9,17
23281,45.8,17
23282,45.1,17
23283,45.5,17
23284,44.7,17
23285,44.4,17
23286,44.5,17
23287,44.2,17
23288,43.9,17
23289,43.7,17
23290,43.0,17
23291,43.2,17
23292,43.2,17
23293,43.2,17
23294,43.0,17
23295,42.9,17
23296,42.6,17
23297,42.3,17
23298,42.3,17
23299,42.4,17
23300,41.9,17
23301,41.9,17
23302,41.6,17
23303,41.8,17
23304,41.9,17
23305,42.0,17
23306,41.4,17
23307,40.9,17
23308,41.9,17
23309,40.6,17
23310,40.9,17
23311,40.9,17
23312,40.7,17
23313,41.1,17
23314,40.7,17
23315,40.8,17
23316,40.8,17
23317,40.4,17
23318,40.5,17
23319,40.3,17
23320,40.4,17
23321,40.0,17
23322,40.1,17
23323,40.4,17
23324,40.3,17
23325,39.7,17
23326,39.9,17
23327,40.0,17
23328,39.6,17
23329,39.5,17
23330,39.8,17
23331,39.3,17
23332,39.5,17
23333,39.3,17
23334,39.5,17
23335,39.1,17
23336,39.5,17
23337,39.3,17
23338,39.1,17
23339,39.2,17
23340,38.9,17
23341,38.9,17
23342,39.0,17
23343,39.1,17
23344,38.6,17
23345,39.0,17
23346,38.7,17
23347,38.6,17
23348,38.8,47
23349,38.9,47
23350,38.3,47
23351,38.2,47
23352,38.4,47
23353,38.2,47
23354,38.5,47
23355,39.0,47
23356,39.3,47
23357,39.4,47
23358,39.4,47
23359,40.1,47
23360,40.5,47
23361,42.0,47
23362,41.1,47
23363,41.5,47
23364,41.7,47
23365,42.2,47
23366,42.6,47
23367,42.2,47
23368,43.1,47
23369,43.8,47
23370,43.5,47
23371,44.7,47
23372,45.1,47
23373,45.8,47
23374,46.8,47
23375,45.8,47
23376,47.6,47
23377,47.2,47
23378,47.6,47
23379,47.9,47
23380,49.4,47
23381,48.6,47
23382,48.8,47
23383,50.4,47
23384,50.0,47
23385,50.5,47
23386,50.6,47
23387,50.9,47
23388,51.1,47
23389,50.1,47
23390,52.3,47
23391,52.1,47
23392,52.5,47
23393,52.3,47
23394,53.1,47
23395,53.1,47
23396,53.4,47
23397,53.3,47
23398,54.3,47
23399,54.0,47
23400,53.8,47
23401,54.6,47
23402,55.0,47
23403,54.7,47
23404,55.0,47
23405,55.3,47
23406,55.0,47
23407,55.8,47
23408,55.7,47
23409,56.1,47
23410,56.1,47
23411,55.9,47
23412,56.2,47
23413,56.0,47
23414,56.4,47
23415,56.7,47
23416,56.4,47
23417,56.3,47
23418,57.3,47
23419,56.8,47
23420,56.9,47
23421,57.4,47
23422,57.5,47
23423,58.0,47
23424,57.5,47
23425,57.7,47
23426,57.9,47
23427,58.1,47
23428,58.1,47
23429,58.4,47
23430,59.2,47
23431,58.3,47
23432,59.8,47
23433,58.2,47
23434,58.6,47
23435,58.8,47
23436,58.3,47
23437,58.9,47
23438,59.7,47
23439,59.6,47
23440,58.7,47
23441,58.3,47
23442,60.0,47
23443,59.3,47
23444,59.1,47
23445,59.3,47
23446,59.4,47
23447,59.2,47
23448,60.3,47
23449,59.0,47
23450,59.6,47
23451,59.6,47
23452,59.6,47
23453,59.7,47
23454,59.7,47
23455,60.0,47
23456,59.4,47
23457,59.9,47
23458,60.0,47
23459,59.6,47
23460,60.0,47
23461,58.9,47
23462,60.2,47
23463,60.5,47
23464,60.1,47
23465,60.3,47
23466,60.3,47
23467,61.1,47
23468,60.8,47
23469,60.9,47
23470,60.5,47
23471,60.4,47
23472,61.2,47
23473,60.8,47
23474,60.5,47
23475,60.5,47
23476,60.5,47
23477,60.6,47
23478,61.1,47
23479,60.5,47
23480,60.8,47
23481,60.6,47
23482,60.9,47
23483,60.8,47
23484,60.7,47
23485,60.6,47
23486,60.9,47
23487,61.2,47
23488,60.8,47
23489,61.0,47
23490,61.1,47
23491,60.9,47
23492,60.9,47
23493,60.9,47
23494,60.6,47
23495,61.1,47
23496,61.0,47
23497,61.4,47
23498,61.0,47
23499,61.0,47
23500,61.1,47
23501,60.9,47
23502,60.7,47
23503,60.9,47
23504,60.5,47
23505,60.5,47
23506,60.5,47
23507,60.9,47
23508,61.0,47
23509,60.5,47
23510,60.6,47
23511,60.6,47
23512,60.6,47
23513,60.8,47
23514,60.1,47
23515,60.6,47
23516,60.4,47
23517,60.3,47
23518,60.2,47
23519,60.2,47
23520,59.1,47
23521,60.1,47
23522,60.8,47
23523,60.0,47
23524,59.7,47
23525,59.6,47
23526,59.7,47
23527,58.9,47
23528,59.3,47
23529,59.2,47
23530,59.8,47
23531,58.9,47
23532,58.8,47
23533,58.7,47
23534,58.8,47
23535,58.6,47
23536,58.9,47
23537,59.0,47
23538,59.0,47
23539,58.5,47
23540,58.6,47
23541,58.9,47
23542,58.6,47
23543,58.8,47
23544,58.7,47
23545,59.1,47
23546,58.7,47
23547,58.5,47
23548,58.0,47
23549,58.5,47
23550,58.3,47
23551,58.5,47
23552,58.2,47
23553,58.2,47
23554,58.2,47
23555,58.2,47
23556,58.0,47
23557,58.3,47
23558,58.3,47
23559,58.7,47
23560,57.9,47
23561,58.3,47
23562,58.4,47
23563,58.0,47
23564,58.6,47
23565,58.3,47
23566,58.1,47
23567,58.4,47
23568,57.8,47
23569,57.8,47
23570,58.4,47
23571,58.1,47
23572,57.5,47
23573,57.6,47
23574,58.0,47
23575,58.1,47
23576,58.1,47
23577,58.1,47
23578,57.7,47
23579,58.1,47
23580,57.6,47
23581,58.5,47
23582,57.3,47
23583,58.4,47
23584,57.9,47
23585,59.7,47
23586,58.1,47
23587,58.4,47
23588,58.0,47
23589,57.5,47
23590,57.5,47
23591,57.6,47
23592,57.7,47
23593,57.5,47
23594,57.9,47
23595,57.8,47
23596,57.9,47
23597,57.5,47
23598,57.6,47
23599,57.6,47
23600,57.6,47
23601,57.2,47
23602,57.4,47
23603,57.3,47
23604,57.6,47
23605,56.3,47
23606,57.3,47
23607,56.9,47
23608,57.1,47
23609,56.8,47
23610,57.2,47
23611,56.5,47
23612,56.4,47
23613,57.0,47
23614,56.3,47
23615,56.7,47
23616,56.6,47
23617,56.6,47
23618,56.5,47
23619,56.6,47
23620,57.2,47
23621,56.3,47
23622,56.4,47
23623,57.3,47
23624,56.6,47
23625,56.8,47
23626,56.7,47
23627,56.5,47
23628,56.6,47
23629,57.5,47
23630,56.6,47
23631,56.5,47
23632,56.5,47
23633,56.6,47
23634,57.4,47
23635,55.7,47
23636,56.5,47
23637,56.8,47
23638,56.7,47
23639,56.4,47
23640,56.5,47
23641,56.2,47
23642,56.6,47
23643,56.1,47
23644,56.3,47
23645,56.4,47
23646,56.0,47
23647,56.4,47
23648,56.4,47
23649,56.5,47
23650,56.8,47
23651,56.3,47
23652,56.3,47
23653,56.5,47
23654,58.0,47
23655,56.3,47
23656,56.6,47
23657,56.5,47
23658,56.5,47
23659,56.5,47
23660,56.7,47
23661,56.5,47
23662,56.6,47
23663,56.0,47
23664,56.4,47
23665,56.5,47
23666,55.6,47
23667,55.7,47
23668,56.1,47
23669,56.7,47
23670,56.8,47
23671,56.3,47
23672,57.0,47
23673,56.7,47
23674,56.8,47
23675,56.5,47
23676,56.2,47
23677,56.7,47
23678,56.6,47
23679,56.3,47
23680,56.4,47
23681,56.3,47
23682,56.4,47
23683,56.5,47
23684,56.6,47
23685,56.3,47
23686,56.4,17
23687,56.4,17
23688,56.4,17
23689,56.3,17
23690,56.6,17
23691,56.9,17
23692,56.4,17
23693,56.4,17
23694,56.4,17
23695,56.4,17
23696,56.7,17
23697,56.5,17
23698,56.6,17
23699,56.3,17
23700,56.6,17
23701,56.7,17
23702,56.6,17
23703,57.0,17
23704,56.5,17
23705,56.5,17
23706,55.3,17
23707,56.3,17
23708,56.7,17
23709,56.3,17
23710,56.0,17
23711,56.3,17
23712,57.2,17
23713,56.7,17
23714,56.3,17
23715,56.4,17
23716,56.2,17
23717,56.2,17
23718,56.3,17
23719,56.2,17
23720,56.2,17
23721,56.3,17
23722,56.4,17
23723,56.6,17
23724,56.2,17
23725,56.3,17
23726,56.2,17
23727,56.6,17
23728,56.0,17
23729,55.7,17
23730,56.4,17
23731,56.9,17
23732,56.3,17
23733,56.5,17
23734,56.0,17
23735,57.0,17
23736,55.9,17
23737,56.0,17
23738,56.2,17
23739,55.7,17
23740,55.9,17
23741,56.7,17
23742,56.3,17
23743,56.0,17
23744,55.3,17
23745,56.0,17
23746,56.1,17
23747,56.1,17
23748,56.3,17
23749,56.1,17
23750,57.3,17
23751,56.2,17
23752,56.1,17
23753,56.1,17
23754,56.0,17
23755,56.0,17
23756,56.2,17
23757,56.8,17
23758,56.0,17
23759,56.1,17
23760,55.5,17
23761,55.9,17
23762,55.5,17
23763,55.6,17
23764,56.0,17
23765,55.9,17
23766,55.7,17
23767,55.8,17
23768,55.9,17
23769,56.0,17
23770,55.3,17
23771,55.6,17
23772,55.8,17
23773,55.4,17
23774,54.4,17
23775,55.7,17
23776,55.5,17
23777,54.1,17
23778,55.6,17
23779,55.9,17
23780,55.6,17
23781,55.5,17
23782,55.4,17
23783,55.4,17
23784,55.5,17
23785,55.3,17
23786,55.4,17
23787,55.6,17
23788,54.9,17
23789,55.0,17
23790,55.3,17
23791,55.0,17
23792,55.1,17
23793,55.3,17
23794,55.4,17
23795,54.7,17
23796,54.8,17
23797,54.8,17
23798,55.9,17
23799,55.0,17
23800,54.0,17
23801,54.8,17
23802,54.8,17
23803,54.8,17
23804,55.1,17
23805,54.5,17
23806,54.6,17
23807,54.5,17
23808,54.8,17
23809,54.4,17
23810,54.6,17
23811,54.6,17
23812,54.6,17
23813,54.5,17
23814,54.6,17
23815,54.7,17
23816,54.6,17
23817,54.3,17
23818,54.1,17
23819,54.1,17
23820,54.1,17
23821,54.5,17
23822,54.0,17
23823,54.2,17
23824,54.3,17
23825,54.1,17
23826,54.0,17
23827,53.2,17
23828,53.9,17
23829,54.2,17
23830,53.5,17
23831,54.0,17
23832,54.1,17
23833,52.8,17
23834,53.7,17
23835,53.9,17
23836,53.9,17
23837,53.4,17
23838,55.2,17
23839,53.7,17
23840,53.8,17
23841,53.6,17
23842,53.4,17
23843,53.6,17
23844,53.4,17
23845,53.6,17
23846,53.7,17
23847,53.5,17
23848,53.3,17
23849,53.6,17
23850,53.7,17
23851,53.3,17
23852,52.9,17
23853,53.0,17
23854,52.9,17
23855,53.0,17
23856,52.8,17
23857,52.6,17
23858,53.1,17
23859,52.2,17
23860,52.4,17
23861,52.2,17
23862,52.0,17
23863,51.6,17
23864,52.0,17
23865,52.1,17
23866,51.9,17
23867,51.7,17
23868,52.7,17
23869,51.9,17
23870,51.7,17
23871,51.1,17
23872,51.4,17
23873,51.8,17
23874,51.3,17
23875,51.2,17
23876,50.8,17
23877,50.9,17
23878,50.5,17
23879,51.0,17
23880,50.7,17
23881,50.1,17
23882,50.6,17
23883,50.4,17
23884,49.9,17
23885,50.2,17
23886,49.5,17
23887,49.6,17
23888,48.9,17
23889,48.8,17
23890,47.9,17
23891,48.5,17
23892,47.6,17
23893,47.9,17
23894,47.2,17
23895,46.4,17
23896,46.1,17
23897,46.2,17
23898,46.2,17
23899,45.9,17
23900,45.7,17
23901,45.7,17
23902,45.0,17
23903,45.7,17
23904,45.6,17
23905,44.7,17
23906,44.9,17
23907,44.6,17
23908,44.5,17
23909,44.8,17
23910,44.2,17
23911,44.0,47
23912,43.7,47
23913,43.6,47
23914,43.7,47
23915,43.2,47
23916,43.4,47
23917,43.4,47
23918,43.2,47
23919,43.5,47
23920,43.4,47
23921,43.5,47
23922,42.8,47
23923,43.1,47
23924,43.2,47
23925,43.3,47
23926,42.3,47
23927,43.2,47
23928,42.8,47
23929,42.9,47
23930,42.9,47
23931,42.7,47
23932,42.7,47
23933,42.2,47
23934,42.4,47
23935,42.6,47
23936,42.5,47
23937,42.5,47
23938,42.4,47
23939,42.6,47
23940,42.5,47
23941,42.4,47
23942,42.4,47
23943,42.9,47
23944,42.4,47
23945,42.9,47
23946,42.5,47
23947,42.8,47
23948,42.7,47
23949,42.6,47
23950,43.2,47
23951,42.8,47
23952,42.2,47
23953,43.1,47
23954,42.6,47
23955,43.1,47
23956,43.3,47
23957,43.1,47
23958,43.3,47
23959,43.2,47
23960,43.0,47
23961,43.5,47
23962,43.8,47
23963,43.9,47
23964,43.9,47
23965,44.2,47
23966,43.8,47
23967,43.5,47
23968,44.0,47
23969,44.2,47
23970,44.0,47
23971,44.4,47
23972,44.4,47
23973,44.3,47
23974,44.9,47
23975,49.3,47
23976,47.0,47
23977,47.1,47
23978,47.0,47
23979,47.1,47
23980,47.1,47
23981,47.0,47
23982,47.3,47
23983,47.5,47
23984,48.1,47
23985,47.4,47
23986,47.5,47
23987,47.6,47
23988,47.7,47
23989,48.1,47
23990,46.7,47
23991,47.8,47
23992,47.8,47
23993,48.3,47
23994,47.8,47
23995,47.9,47
23996,49.5,47
23997,48.2,47
23998,48.3,47
23999,48.2,47
24000,48.3,47
24001,48.3,47
24002,48.4,47
24003,48.7,47
24004,48.6,47
24005,48.4,47
24006,48.4,47
24007,48.3,47
24008,48.7,47
24009,48.4,47
24010,48.6,47
24011,48.3,47
24012,48.4,47
24013,49.1,47
24014,48.6,47
24015,48.8,47
24016,49.0,47
24017,49.2,47
24018,48.0,47
24019,48.9,47
24020,49.2,47
24021,50.3,47
24022,49.4,47
24023,49.7,47
24024,49.5,47
24025,49.8,47
24026,49.3,47
24027,49.7,47
24028,50.1,47
24029,49.5,47
24030,49.9,47
24031,47.9,47
24032,49.8,47
24033,49.6,47
24034,50.0,47
24035,49.7,47
24036,50.1,47
24037,50.0,47
24038,50.1,47
24039,49.8,47
24040,50.4,47
24041,50.2,47
24042,49.9,47
24043,50.2,47
24044,50.6,47
24045,50.4,47
24046,50.5,47
24047,50.4,47
24048,50.6,47
24049,50.9,47
24050,50.9,47
24051,50.9,47
24052,50.5,47
24053,50.4,47
24054,50.9,47
24055,50.8,47
24056,51.0,47
24057,50.8,47
24058,50.7,47
24059,51.4,47
24060,50.9,47
24061,51.0,47
24062,50.9,47
24063,51.7,47
24064,51.1,47
24065,51.2,47
24066,51.7,47
24067,51.4,47
24068,51.6,47
24069,51.3,47
24070,51.5,47
24071,51.2,47
24072,51.1,47
24073,51.6,47
24074,51.5,47
24075,51.6,47
24076,51.4,47
24077,51.7,47
24078,51.9,47
24079,52.3,47
24080,51.8,47
