158;41.60;26;0.00;0.00;0;60.00;294;
159;41.80;26;0.00;0.00;0;60.00;293;
160;41.50;26;0.00;0.00;0;60.00;293;
161;41.90;26;0.00;0.00;0;60.00;291;
162;41.90;26;0.00;0.00;0;60.00;291;
163;41.90;26;0.00;0.00;0;60.00;291;
164;41.80;26;0.00;0.00;0;60.00;292;
165;41.80;26;0.00;0.00;0;60.00;292;
166;41.80;26;0.00;0.00;0;60.00;291;
167;41.90;26;0.00;0.00;0;60.00;293;
168;41.80;26;0.00;0.00;0;60.00;290;
169;41.90;26;0.00;0.00;0;60.00;291;
170;41.90;26;0.00;0.00;0;60.00;293;
171;41.90;26;0.00;0.00;0;60.00;293;
172;41.90;26;0.00;0.00;0;60.00;295;
173;42.10;26;0.00;0.00;0;60.00;293;
174;42.10;26;0.00;0.00;0;60.00;293;
175;42.00;26;0.00;0.00;0;60.00;293;
176;42.20;26;0.00;0.00;0;60.00;293;
177;42.20;26;0.00;0.00;0;60.00;291;
178;42.10;26;0.00;0.00;0;60.00;293;
179;42.30;26;0.00;0.00;0;60.00;293;
180;42.10;26;0.00;0.00;0;60.00;294;
181;42.20;26;0.00;0.00;0;60.00;292;
182;42.30;26;0.00;0.00;0;60.00;291;
183;42.30;26;0.00;0.00;0;60.00;291;
184;42.30;26;0.00;0.00;0;60.00;289;
185;42.30;26;0.00;0.00;0;60.00;293;
186;42.30;26;0.00;0.00;0;60.00;293;
187;53.80;26;0.00;0.00;0;60.00;292;
188;53.70;26;0.00;0.00;0;60.00;293;
189;54.70;26;0.00;0.00;0;60.00;290;
190;53.80;26;0.00;0.00;0;60.00;294;
191;53.80;26;0.00;0.00;0;60.00;294;
192;53.80;26;0.00;0.00;0;60.00;295;
193;53.80;26;0.00;0.00;0;60.00;293;
194;53.80;26;0.00;0.00;0;60.00;294;
195;53.80;26;0.00;0.00;0;60.00;295;
196;53.50;26;0.00;0.00;0;60.00;293;
197;53.70;26;0.00;0.00;0;60.00;293;
198;53.50;26;0.00;0.00;0;60.00;293;
199;53.40;26;0.00;0.00;0;60.00;295;
200;53.30;26;0.00;0.00;0;60.00;293;
201;53.30;26;0.00;0.00;0;60.00;293;
202;53.20;26;0.00;0.00;0;60.00;293;
203;53.50;26;0.00;0.00;0;60.00;291;
204;53.60;26;0.00;0.00;0;60.00;291;
205;53.20;26;0.00;0.00;0;60.00;292;
206;53.40;26;0.00;0.00;0;60.00;294;
207;53.20;26;0.00;0.00;0;60.00;293;
208;53.70;26;0.00;0.00;0;60.00;293;
209;53.50;26;0.00;0.00;0;60.00;294;
210;53.40;26;0.00;0.00;0;60.00;293;
211;53.50;26;0.00;0.00;0;60.00;294;
212;53.60;26;0.00;0.00;0;60.00;293;
213;53.70;26;0.00;0.00;0;60.00;292;
214;53.70;26;0.00;0.00;0;60.00;293;
215;53.70;26;0.00;0.00;0;60.00;295;
216;53.80;26;0.00;0.00;0;60.00;294;
217;53.80;26;0.00;0.00;0;60.00;291;
218;53.80;26;0.00;0.00;0;60.00;295;
219;53.80;26;0.00;0.00;0;60.00;293;
220;53.80;26;0.00;0.00;0;60.00;293;
221;53.80;26;0.00;0.00;0;60.00;291;
222;53.80;26;0.00;0.00;0;60.00;291;
223;53.80;26;0.00;0.00;0;60.00;293;
224;53.80;26;0.00;0.00;0;60.00;293;
225;54.80;26;0.00;0.00;0;60.00;294;
226;55.10;26;0.00;0.00;0;60.00;293;
227;54.90;26;0.00;0.00;0;60.00;294;
228;54.80;26;0.00;0.00;0;60.00;294;
229;54.90;26;0.00;0.00;0;60.00;293;
230;54.90;26;0.00;0.00;0;60.00;293;
231;55.10;26;0.00;0.00;0;60.00;294;
